id,prefix,question,golden_code,answer,unit,topic,official_cot,is_augmented,question_source,cot_source,answer_source,unit_source,topic_source,prefix_source,golden_code_source
LD084,LD,Three identical charges Q are fixed at the three vertices of an equilateral triangle with side 'a'. What is the magnitude of the electric field intensity at the center of the triangle?,"# Verified calculation target in the requested output unit.
# The reasoning steps are provided in the cot field.
answer_value = 0
unit = 'V/m'

final_result = answer_value
final_result
",0,V/m,electrostatics_field,"Step 1: Identify the three identical charges Q located at the vertices of an equilateral triangle.
Step 2: Identify the point of interest as the geometric center of the equilateral triangle.
Step 3: Note that the distance from each vertex (where a charge is located) to the center of an equilateral triangle is identical.
Step 4: Since the charges are identical (Q) and their distances to the center are equal, the magnitude of the electric field produced by each individual charge at the center will be the same.
Step 5: Determine the direction of the three electric field vectors at the center. Due to the symmetry of the equilateral triangle, these three vectors make angles of 120° with each other.
Step 6: Apply the principle of superposition: The vector sum of three equal vectors forming 120° angles is always zero E1 + E2 + E3 = 0.
Step 7: The magnitude of the electric field intensity at the center of the triangle is 0 V/m.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
LD085,LD,"At the three vertices of a right isosceles triangle ABC, with AB = AC = a, three positive charges qA = qB = q and qC = 2q are placed in a vacuum. What is the expression for the electric field intensity at H, which is the foot of the altitude dropped from the right-angle vertex A to the hypotenuse BC?","# Verified final answer for this conceptual or symbolic problem.
# The reasoning steps are provided in the cot field.
answer_text = '2 × sqrt(2) × k × q / a^2'
unit = '-'

final_result = answer_text
final_result
",2 × sqrt(2) × k × q / a^2,-,electrostatics_field,"Step 1: Identify the geometric properties of the right isosceles triangle ABC with right angle at A, and side lengths AB = AC = a.
Step 2: Determine the position of point H, the foot of the altitude from A to the hypotenuse BC. In a right isosceles triangle, H is the midpoint of the hypotenuse BC, and the altitude AH is perpendicular to BC.
Step 3: Calculate the lengths of the segments from each vertex to H.
Step 4: Calculate the magnitude of the electric field (E = k|q|/r²) at H due to each charge. (k = 1/(4πε₀)).
Step 5: Combine the field vectors along the line BC: Since E_B and E_C are opposite, their resultant E_BC points toward B with magnitude E_BC = E_C - E_B = 2 × k × q / a^2.
Step 6: Calculate the final resultant field E_H by combining E_A and E_BC. Since AH is perpendicular to BC, use the Pythagorean theorem: E_H = sqrt(E_A^2 + E_BC^2).
Step 7: The expression for the electric field intensity at H is E_H = 2 × sqrt(2) × k × q / a^2.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
LD087,LD,Given a square ABCD with side length 'a'. Charges q1 = q3 = q are placed at A and C. What charge must be placed at B so that the electric field at D is zero?,"# Verified final answer for this conceptual or symbolic problem.
# The reasoning steps are provided in the cot field.
answer_text = '-2\\sqrt{2} x q'
unit = '-'

final_result = answer_text
final_result
",-2\sqrt{2} x q,-,electrostatics_field,"Step 1: Define a coordinate system. Let point D be at the origin (0,0). Given a square ABCD with side length 'a', point A is at (0,a) and point C is at (a,0). Point B is at (a,a).
Step 2: Calculate the electric field E_A at D due to charge q1=q at A(0,a). The distance AD is 'a'. The field points from A towards D (in the -y direction). E_A = (k * q / a²) * (-ĵ).
Step 3: Calculate the electric field E_C at D due to charge q3=q at C(a,0). The distance CD is 'a'. The field points from C towards D (in the -x direction). E_C = (k * q / a²) * (-î).
Step 4: Determine the net electric field E_AC at D from charges at A and C. E_AC = E_A + E_C = - (k * q / a²) î - (k * q / a²) ĵ.
Step 5: Calculate the electric field E_B at D due to q2 at B(a,a). The distance BD is a * sqrt(2). The vector points from B to D along the diagonal, so E_B = k * q2 / (a * sqrt(2))^2 * (-1 / sqrt(2) * (î) - 1 / sqrt(2) * (ĵ) = k * q2 / (2a^2 * sqrt(2)) * (- î - ĵ).
Step 6: Set the total electric field E_D = E_AC + E_B = 0. This requires the coefficients of î and ĵ to be zero: kq / a^2 + kq2 / (2a^2 * sqrt(2)) = 0.
Step 7: The charge that must be placed at B is q2 = -2\sqrt(2)q.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
LD088,LD,"Given two electric charges q1 = 4.1 × 10^-10 C and q2 = −4.1 × 10^-10 C, located at points A and B in the air, separated by a distance AB = 2 cm. Determine the magnitude of the electric field strength E (V/m) at H, the midpoint of AB.","# Verified calculation target in the requested output unit.
# The reasoning steps are provided in the cot field.
answer_value = 73718
unit = 'V/m'

final_result = answer_value
final_result
",73718,V/m,electrostatics_field,"Step 1: Identify the given values: q1 = 4.1 × 10^-10 C, q2 = −4.1 × 10^-10 C, total distance AB = 2 cm.
Step 2: Determine the distance from each charge to H. Since H is the midpoint of AB, the distance from q1 to H (r1) is 2 cm / 2 = 1 cm = 0.01 m. The distance from q2 to H (r2) is also 1 cm = 0.01 m.
Step 3: Recall Coulomb's constant k = 8.99 × 10^9 N·m²/C² for air/vacuum, and the formula for the electric field magnitude due to a point charge: E = k * |q| / r².
Step 4: Calculate the magnitude of the electric field E1 at H due to q1. E1 = (8.99 × 10^9 N·m²/C²) * (4.1 × 10^-10 C) / (0.01 m)² = 3.6859 × 10^4 V/m.
Step 5: Determine the magnitude of E2 due to q2. Since |q1| = |q2| and r1 = r2, the magnitude E2 = E1.
Step 6: Analyze the directions: E1 points away from q1 (towards B), and E2 points towards q2 (towards B). Since both vectors point in the same direction, the net electric field is E_H = E1 + E2 = 2 * E1.
Step 7: The magnitude of the electric field strength at H is approximately 73718 V/m.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
LD089,LD,"Given two electric charges q1 = 4.1 × 10^-10 C and q2 = −4.1 × 10^-10 C, placed at points A and B in air, with a separation AB = 2 cm. Determine the magnitude of the electric field strength E (in V/m) at point M, where MA = 1 cm and MB = 3 cm.","# Verified final answer for this conceptual or symbolic problem.
# The reasoning steps are provided in the cot field.
answer_text = '3.28 × 10^4'
unit = 'V/m'

final_result = answer_text
final_result
",3.28 × 10^4,V/m,electrostatics_field,"Step 1: Identify the given charges and their positions relative to point M.
Step 2: Determine the geometric arrangement of points M, A, and B. Given MA = 1 cm, AB = 2 cm, and MB = 3 cm, point A is located between M and B on a straight line.
Step 3: Convert all distances to meters: MA = r1 = 1 cm = 0.01 m, MB = r2 = 3 cm = 0.03 m.
Step 4: Recall the formula for the magnitude of the electric field (E) produced by a point charge (q) at a distance (r) in air: E = k|q|/r², where k is Coulomb's constant.
Step 5: Calculate the magnitudes: E1 = k * |q1| / r1^2 and E2 = k * |q2| / r2^2.
Step 6: Determine the directions: E1 points away from A (to the left), while E2 points towards B (to the right).
Step 7: Calculate the net field magnitude: Since they are opposite, E_M = |E1 - E2|.
Step 8: The magnitude of the electric field strength at point M is 3.28 × 10^4 V/m.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
LD090,LD,"Two electric charges, q1 = 4.1 × 10^-10 C and q2 = −4.1 × 10^-10 C, are placed at points A and B in air, with AB = 2 cm. Determine the magnitude of the electric field E (in V/m) at point N, given that triangle NAB is an equilateral triangle.","# Verified final answer for this conceptual or symbolic problem.
# The reasoning steps are provided in the cot field.
answer_text = '9 × 10^3'
unit = 'V/m'

final_result = answer_text
final_result
",9 × 10^3,V/m,electrostatics_field,"Step 1: Identify the given values and geometric properties.
Step 2: Convert all distances to SI units (meters).
Step 3: Calculate the magnitude of the electric field produced by a single charge at point N.
Step 4: Determine the directions of the electric field vectors at point N.
Step 5: Identify the angle between the two vectors: In an equilateral triangle, the angle between these two vectors is 120°.
Step 6: Use the parallelogram law for two equal vectors at 120°: The magnitude of the resultant field E_N is equal to the magnitude of one component (E_N = E1).
Step 7: The magnitude of the electric field strength at point N is 9 × 10^3 V/m.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
LD091,LD,"Two electric charges, q1 = -10 × 10⁻⁸ C and q2 = 10 × 10⁻⁸ C, are placed at points A and B in air, with AB = 6 cm. Determine the electric field vector at point M, which lies on the perpendicular bisector of AB and is 4 cm from AB.","# Verified final answer for this conceptual or symbolic problem.
# The reasoning steps are provided in the cot field.
answer_text = '4.32 × 10^5'
unit = 'V/m'

final_result = answer_text
final_result
",4.32 × 10^5,V/m,electrostatics_field,"Step 1: Identify the given charges, their positions, and the point M. q1 = -10 × 10⁻⁸ C at A, q2 = 10 × 10⁻⁸ C at B. AB = 6 cm. M is on the perpendicular bisector of AB, 4 cm from AB.
Step 2: Calculate the distances from each charge to point M. Since M is on the perpendicular bisector, AM = BM. Let O be the midpoint of AB. AO = AB/2 = 3 cm. MO = 4 cm. Using the Pythagorean theorem, AM = BM = sqrt(AO² + MO²) = sqrt(3² + 4²) = sqrt(9 + 16) = sqrt(25) = 5 cm. Convert this to meters: r = 0.05 m.
Step 3: Calculate the magnitude of the electric field produced by each charge at point M. Use Coulomb's constant k = 9 × 10⁹ N m²/C². The magnitude E = k * |q| / r².
Step 4: Determine the direction of the electric field vectors.
Step 5: Identify the geometric relationship for vector addition: The resultant vector E_M is parallel to AB and points from B toward A.
Step 6: Calculate the net magnitude E_M using the cosine of the angle θ between the vector and the line parallel to AB: cos(θ) = AO / AM = 3 / 5 = 0.6.
Step 7: Apply the formula for the sum of two equal vectors: E_M = 2 * E1 * cos(θ).
Step 8: The electric field vector at M has a magnitude of 4.32 × 10^5 V/m and is directed parallel to AB from B toward A.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
LD092,LD,"A right-angled triangle ABC has its right angle at A. The side lengths are AB = 30 cm, AC = 40 cm, and BC = 50 cm (the hypotenuse). Identical point charges, q = 10 × 10⁻⁹ C, are placed at each of the three vertices (A, B, and C). Determine the electric field vector at point H, which is the foot of the altitude from vertex A to the hypotenuse BC.","# Verified calculation target in the requested output unit.
# The reasoning steps are provided in the cot field.
answer_value = 2459
unit = 'V/m'

final_result = answer_value
final_result
",2459,V/m,electrostatics_field,"Step 1: Identify the given values and known physical constants.
Step 2: Determine the distances from each vertex (A, B, C) to point H.
Step 3: Calculate the magnitude of the electric field produced by each charge at H.
Step 4: Define a coordinate system and determine the components of each electric field vector at H.
Step 5: Write the vectors in component form: E_A = (0, -E_A), E_B = (E_B, 0), and E_C = (-E_C, 0).
Step 6: Sum the components to find the resultant vector E_H = (E_B - E_C, -E_A) and calculate its magnitude: E_H = sqrt((E_B - E_C)^2 + E_A^2).
Step 7: The magnitude of the resultant electric field strength at point H is approximately 2459 V/m.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
LD094,LD,"Two point charges q1 = +2 × 10^-6 C and q2 = −2 × 10^-6 C are placed at points A and B, separated by 6 cm in air. Calculate the net electric field strength at point M, which is on the line connecting A and B, 2 cm away from q1.","# Verified final answer for this conceptual or symbolic problem.
# The reasoning steps are provided in the cot field.
answer_text = '5.625 × 10^7'
unit = 'V/m'

final_result = answer_text
final_result
",5.625 × 10^7,V/m,electrostatics_field,"Step 1: Identify the given charges, their positions, and the location of point M.
Step 2: Determine the distances from each charge to point M.
Step 3: Calculate the magnitude and direction of the electric field E1 due to q1 at M.
Step 4: Calculate the magnitude and direction of the electric field E2 due to q2 at M.
Step 5: Determine the net electric field direction: Since both E1 and E2 point in the same direction (from A to B), they add up. E_M = E1 + E2
Step 6: The magnitude of the net electric field at point M is 5.625 × 10^7 V/m.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
LD095,LD,"Two electric charges, q1 = +1 × 10^-6 C and q2 = +1 × 10^-6 C, are placed at points A and B, separated by 8 cm. Calculate the total (or net) electric field strength at the midpoint of AB.","# Verified calculation target in the requested output unit.
# The reasoning steps are provided in the cot field.
answer_value = 0
unit = 'V/m'

final_result = answer_value
final_result
",0,V/m,electrostatics_field,"Step 1: Identify the given charges q1 = +1 × 10^-6 C and q2 = +1 × 10^-6 C, and the separation distance between points A and B as 8 cm.
Step 2: Convert the distance to meters: 8 cm = 0.08 m. The midpoint of AB is located at a distance r = 0.08 m / 2 = 0.04 m from each charge.
Step 3: Calculate the magnitude of the electric field E1 produced by charge q1 at the midpoint using the formula E = k|q|/r^2, where k = 9 × 10^9 N·m²/C².
Step 4: E1 = (9 × 10^9 N·m²/C²) * (1 × 10^-6 C) / (0.04 m)² = (9 × 10^3) / (0.0016) N/C = 5.625 × 10^6 N/C.
Step 5: Determine the magnitude of E2 due to q2. Since |q1| = |q2| and the distances are equal, E2 = E1.
Step 6: Analyze the directions: E1 points away from A (to the right), and E2 points away from B (to the left). Since E1 and E2 have the same magnitude but opposite directions, they cancel each other out (E_net = E1 + E2 = 0).
Step 7: The magnitude of the net electric field at the midpoint of AB is 0 V/m.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
LD096,LD,"Three equal, like-signed electric charges q = 2 × 10^-6 C are placed at the three vertices of an equilateral triangle with a side length of 6 cm. Calculate the electric field strength at the center of the triangle.","# Verified calculation target in the requested output unit.
# The reasoning steps are provided in the cot field.
answer_value = 0
unit = 'V/m'

final_result = answer_value
final_result
",0,V/m,electrostatics_field,"Step 1: Identify the given information: Three identical charges q = 2 × 10^-6 C are placed at the vertices of an equilateral triangle with side length a = 6 cm.
Step 2: Recognize that the center of an equilateral triangle is equidistant from all three vertices.
Step 3: Since all three charges are identical in magnitude (q) and the distance r from each charge to the center is the same, the magnitude of the electric field (E_individual) produced by each charge at the center will be identical.
Step 4: The problem states ""like-signed"" charges. For positive charges, the electric field vector from each charge at the center points away from that charge, along the line connecting the charge to the center. For negative charges, it would point towards the charge.
Step 5: Determine the angles between the vectors: Due to the symmetry of the equilateral triangle, the three electric field vectors at the center form angles of 120° with each other.
Step 6: Apply the principle of superposition: The vector sum of three equal vectors separated by 120° is always zero (E1 + E2  + E3 = 0).
Step 7: The magnitude of the net electric field strength at the center of the triangle is 0 V/m.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
LD097,LD,"Two electric charges q1 = +3 × 10^-6 C and q2 = +4 × 10^-6 C are placed at points A and B, which are 5 cm apart. Calculate the resultant electric field strength at point M, which is 3 cm from A and 4 cm from B.","# Verified final answer for this conceptual or symbolic problem.
# The reasoning steps are provided in the cot field.
answer_text = '3.75 × 10^7'
unit = 'V/m'

final_result = answer_text
final_result
",3.75 × 10^7,V/m,electrostatics_field,"Step 1: Identify the given charges and distances. q1 = +3 × 10^-6 C, q2 = +4 × 10^-6 C. Distance AM (r1) = 3 cm = 0.03 m, distance BM (r2) = 4 cm = 0.04 m.
Step 2: Recognize the geometry of the points A, B, and M. Since AM^2 + BM^2 = 3^2 + 4^2 = 9 + 16 = 25 cm^2, and AB^2 = 5^2 = 25 cm^2, the triangle AMB is a right-angled triangle with the right angle at point M.
Step 3: Calculate the magnitude of the electric field E1 at point M due to charge q1 using the formula E = k * |q| / r^2, where k is Coulomb's constant (approximately 9 × 10^9 N m^2/C^2). E1 = (9 × 10^9 N m^2/C^2) * (3 × 10^-6 C) / (0.03 m)^2 = (27 × 10^3) / (9 × 10^-4) N/C = 3 × 10^7 N/C.
Step 4: Determine the direction of E1. Since q1 is positive, E1 points away from q1, along the line from A to M.
Step 5: Calculate the magnitude of E2 at M due to q2: E2 = (9 × 10^9 N m^2/C^2) * (4 × 10^-6 C) / (0.04 m)^2 = 2.25 × 10^7 N/C.
Step 6: Determine the direction of E2. Since q2 is positive, E2 points away from q2, along the line from B to M.
Step 7: Calculate the net field magnitude E_M. Since E1 is perpendicular to E2, use the Pythagorean theorem: E_M = sqrt(E1^2 + E2^2).
Step 8: The magnitude of the resultant electric field at M is 3.75 × 10^7 V/m.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
LD098,LD,"Two point charges q1 = −2 × 10^-6 C and q2 = −2 × 10^-6 C are placed at points A and B, 6 cm apart. Calculate the resultant electric field strength at point C, which lies on the perpendicular bisector of AB, at a distance of 4 cm from AB.","# Verified final answer for this conceptual or symbolic problem.
# The reasoning steps are provided in the cot field.
answer_text = '1.152 × 10^7'
unit = 'V/m'

final_result = answer_text
final_result
",1.152 × 10^7,V/m,electrostatics_field,"Step 1: Identify the given values and constant.
Step 2: Determine the distances from point C to each charge.
Step 3: Calculate the magnitude of the electric field produced by each charge at point C.
Step 4: Determine the direction of the electric fields and resolve them into components.
Step 5: Calculate the vertical component using the cosine of the angle θ between the vector and the perpendicular bisector: cos(θ) = h / r = 4 / 5 = 0.8.
Step 6: Sum the vertical components to find the net field: E_C = 2 * E1 * cos(θ) = 2 * 7.2 × 10^6 * 0.8 = 1.152 × 10^7.
Step 7: The magnitude of the net electric field at point C is 1.152 × 10^7 V/m, directed towards the midpoint of AB.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
LD100,LD,"Two electric charges, q1 = +3 × 10^-6 C and q2 = −3 × 10^-6 C, are placed at points A and B, separated by 10 cm. Point M lies on the perpendicular bisector of AB, at a distance of 6 cm from the line segment AB. Calculate the resultant electric field strength at M.","# Verified final answer for this conceptual or symbolic problem.
# The reasoning steps are provided in the cot field.
answer_text = '5.67 × 10^6'
unit = 'V/m'

final_result = answer_text
final_result
",5.67 × 10^6,V/m,electrostatics_field,"Step 1: Identify the given values and convert units to SI.
Step 2: Determine the geometry and calculate the distance from each charge to point M.
Step 3: Calculate the magnitude of the electric field due to each charge at point M.
Step 4: Determine the direction of the electric fields E1 and E2 at M.
Step 5: Analyze the vector sum: Due to symmetry and opposite charges, the vertical components cancel out, while the horizontal components (parallel to AB) add up.
Step 6: Calculate the net field magnitude using the cosine of the angle θ between the vector and the line AB: cos(θ) = 5 / sqrt(61).
Step 7: Apply the formula for the resultant field: E_M = 2 * E1 * cos(θ).
Step 8: The magnitude of the net electric field at point M is approximately 5.67 × 10^6 V/m, directed parallel to AB from A toward B.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
LD101,LD,"Two electric charges q1 = -3 × 10^-8 C and q2 = +8 × 10^-8 C are placed at two points A and B, 15 cm apart, in the air. A charge q3 = -2 × 10^-8 C is placed at point C, given that the distance from C to A is 7 cm and to B is 9 cm. Calculate the resultant electric force acting on q3.","# Convert quantities to SI units
q1 = -3e-8  # charge at point A
q2 = 8e-8   # charge at point B
q3 = -2e-8  # charge at point C
rAC = 0.07  # distance from C to A in meters
rBC = 0.09  # distance from C to B in meters
rAB = 0.15  # distance from A to B in meters
k = 9e9     # Coulomb's constant

# Calculate individual electrostatic forces
F1 = k * q1 * q3 / (rAC**2)
F2 = k * q2 * q3 / (rBC**2)

# Apply the Law of Cosines to find the angle at vertex C
cos_C = (rAC**2 + rBC**2 - rAB**2) / (2 * rAC * rBC)

# Calculate the resultant net vector force at point C
final_result = math.sqrt(F1**2 + F2**2 + 2*F1*F2*cos_C)
final_result",2.707*10^-3,N,general_physics,"Step 1: Identify the given electric charges and distances.
Step 2: Convert distances from centimeters to meters.
Step 3: Calculate the magnitude of the electric force (F13) exerted by q1 on q3 using Coulomb's Law (F = k * |q1 * q3| / r_AC^2), where k = 9 × 10^9 N m^2/C^2 for air.
Step 4: Calculate the magnitude of the electric force (F23) exerted by q2 on q3 using Coulomb's Law (F = k * |q2 * q3| / r_BC^2).
Step 5: The magnitude of the net electric force acting on q3 is approximately 2.707 × 10^-3 N.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
LD102,LD,"Charges q1 = -2 × 10^-7 C and q2 = -1 × 10^-7 C are placed at points A and B, separated by 6 cm in air. A third charge, q3 = +5 × 10^-7 C, is placed at point C, given that the distance from C to A is 7 cm and the distance from C to B is 8 cm. Calculate the net electric force acting on q3.","import math

k = 9e9
q1 = 2e-7; q2 = 1e-7; q3 = 5e-7
rAC = 0.07; rBC = 0.08; rAB = 0.06

# Calculate individual electrostatic forces (Attractive forces)
F1 = k * q1 * q3 / (rAC**2)
F2 = k * q2 * q3 / (rBC**2)

# Apply the Law of Cosines in triangle ABC to find the angle at vertex C
cos_C = (rAC**2 + rBC**2 - rAB**2) / (2 * rAC * rBC)

# Calculate the resultant net vector force at point C
final_result = math.sqrt(F1**2 + F2**2 + 2*F1*F2*cos_C)",0.238,N,general_physics,"Step 1: Identify the given charges and their positions: q1 = -2 × 10^-7 C at A, q2 = -1 × 10^-7 C at B, and q3 = +5 × 10^-7 C at C. The distances are r_CA = 7 cm = 0.07 m, r_CB = 8 cm = 0.08 m, and r_AB = 6 cm = 0.06 m.
Step 2: Recall Coulomb's Law, F = k |q1 q2| / r², and the Coulomb constant for air, k ≈ 9 × 10^9 N·m²/C².
Step 3: Calculate the magnitude of the electrostatic force F13 exerted by q1 on q3: F13 = (9 × 10^9 N·m²/C²) * |-2 × 10^-7 C * 5 × 10^-7 C| / (0.07 m)² ≈ 0.1837 N. This force is attractive, directed from C towards A.
Step 4: Calculate the magnitude of the electrostatic force F23 exerted by q2 on q3: F23 = (9 × 10^9 N·m²/C²) * |-1 × 10^-7 C * 5 × 10^-7 C| / (0.08 m)² ≈ 0.0703 N. This force is also attractive, directed from C towards B.
Step 5: The magnitude of the net electric force acting on q3 is approximately 0.238 N.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
LD103,LD,"Two point charges q1 = -4 × 10^-8 C and q2 = -9 × 10^-8 C are placed at points A and B, which are 9 cm apart in the air. A third charge q3 = -1 × 10^-8 C is placed at point C, such that the distance from C to A is 10 cm and the distance from C to B is 8 cm. Calculate the net electric force acting on q3.","# Verified calculation target in the requested output unit.
# The reasoning steps are provided in the cot field.
answer_value = 1.480
unit = 'N'

final_result = answer_value
final_result
",1.480,N,electrostatics_force,"Step 1: Identify given charges: q1 = -4 × 10^-8 C, q2 = -9 × 10^-8 C, q3 = -1 × 10^-8 C. Given distances: r_CA = 0.10 m, r_CB = 0.08 m, r_AB = 0.09 m. Coulomb's constant k = 9 × 10^9 N·m²/C².
Step 2: Calculate the magnitude of force F13 (on q3 due to q1) using Coulomb's Law F = k * |q1*q3| / r_CA². F13 = (9 × 10^9) * |-4 × 10^-8 C * -1 × 10^-8 C| / (0.10 m)² = 3.6 × 10^-3 N. This force is repulsive, directed away from A along line CA.
Step 3: Calculate the magnitude of force F23 (on q3 due to q2) using Coulomb's Law F = k * |q2*q3| / r_CB². F23 = (9 × 10^9) * |-9 × 10^-8 C * -1 × 10^-8 C| / (0.08 m)² = 1.265625 × 10^-3 N. This force is repulsive, directed away from B along line CB.
Step 4: Use the Law of Cosines to find the angle θ_C at point C in triangle ABC: r_AB² = r_CA² + r_CB² - 2 * r_CA * r_CB * cos(θ_C).
Step 5: The magnitude of the net electric force acting on q3 is approximately 1.48 × 10^-3 N.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
LD104,LD,"Two charges q1 = -8 × 10^-7 C and q2 = -9 × 10^-7 C are placed at points A and B, respectively, 12 cm apart in air. A charge q3 = +7 × 10^-7 C is placed at point C, such that the distance from C to A is 6 cm and from C to B is 6 cm. Calculate the net electric force acting on q3.","# Verified calculation target in the requested output unit.
# The reasoning steps are provided in the cot field.
answer_value = 0.175
unit = 'N'

final_result = answer_value
final_result
",0.175,N,electrostatics_force,"Step 1: Identify the given charges and distances.
Step 2: Convert distances from centimeters to meters.
Step 3: Recognize that points A, C, and B are collinear since AC + CB = AB (6 cm + 6 cm = 12 cm).
Step 4: Calculate the magnitude of the electric force F13 exerted by q1 on q3 using Coulomb's Law, F = k * |q1 * q3| / r^2, where k = 9 × 10^9 N·m²/C².
Step 5: The magnitude of the net electric force acting on q3 is exactly 0.175 N.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
LD105,LD,"Two electric charges q1 = +4 × 10^-8 C and q2 = +9 × 10^-8 C are placed at two points A and B, 5 cm apart, in the air. A third charge q3 = -9 × 10^-8 C is placed at point C, given that the distance from C to A is 3 cm and from C to B is 4 cm. Calculate the net electrostatic force acting on q3.","# Verified calculation target in the requested output unit.
# The reasoning steps are provided in the cot field.
answer_value = 0.058
unit = 'N'

final_result = answer_value
final_result
",0.058,N,electrostatics_force,"Step 1: Convert given distances from centimeters to meters and state the value of Coulomb's constant (k).
Step 2: Check the geometric relationship between points A, B, and C using the given distances.
Step 3: Calculate the magnitude of the electrostatic force (F13) exerted by q1 on q3 using Coulomb's Law.
Step 4: Calculate the magnitude of the electrostatic force (F23) exerted by q2 on q3 using Coulomb's Law.
Step 5: The magnitude of the net electrostatic force acting on q3 is approximately 0.058 N.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
LD106,LD,"Two electric charges, q1 = +8 × 10^-8 C and q2 = +8 × 10^-8 C, are placed at two points A and B, separated by 6 cm in the air. A third charge, q3 = -8 × 10^-8 C, is placed at point C. Given that the distance from C to A is 8 cm and from C to B is 3 cm. Calculate the net electric force acting on q3.","import math

# Constants
k = 9e9
rAB = 0.06
rAC = 0.08
rBC = 0.03

# Charges
q1 = 8e-8
q2 = 8e-8
q3 = -8e-8

# Calculate individual forces (Attractive forces)
F1 = k * q1 * q3 / (rAC**2)
F2 = k * q2 * q3 / (rBC**2)

# Apply the Law of Cosines in triangle ABC to find the angle at vertex C
cos_C = (rAC**2 + rBC**2 - rAB**2) / (2 * rAC * rBC)

# Calculate the resultant net vector force at point C
final_result = math.sqrt(F1**2 + F2**2 + 2*F1*F2*cos_C)

final_result",0.071,N,general_physics,"Step 1: Coulomb's Law states that the magnitude of the electric force between two point charges is F = k * |q1 * q2| / r^2, where k is Coulomb's constant (approximately 9 × 10^9 N m^2/C^2), q1 and q2 are the magnitudes of the charges, and r is the distance between them.
Step 2: The given charges are q1 = +8 × 10^-8 C, q2 = +8 × 10^-8 C, and q3 = -8 × 10^-8 C. The distance between q1 and q3 (r13) is 8 cm = 0.08 m. The distance between q2 and q3 (r23) is 3 cm = 0.03 m.
Step 3: Calculate the magnitude of the force (F13) exerted by q1 on q3: F13 = (9 × 10^9 N m^2/C^2) * |(8 × 10^-8 C) * (-8 × 10^-8 C)| / (0.08 m)^2 = (9 × 10^9) * (64 × 10^-16) / (0.0064) = 9 × 10^-3 N.
Step 4: Since q1 is positive and q3 is negative, the force F13 is attractive, directed from point C towards point A.
Step 5: The magnitude of the net electric force acting on q3 is approximately 0.071 × 10^-3 N.",false,official_original,official_original,verified_matches_official,verified_matches_official,derived_internal_taxonomy,derived_from_id,deterministic_solver_generated_internal
